Algorithm,Time Ran,Profit,Optional Profit,Tasks Scheduled,Required Tasks Scheduled,Optional Tasks Scheduled,Waiting Time,Working Time,Distance Traveled,Test Name,Available Tasks,Days,Average Duration of Tasks,Average Time Windows Per Task,Average Length of Time Windows,Available Release Tasks,VNS Incumbent Profit,intProg Optimal
GBOOBP,0.008854866,53889,1881,46,8,38,615,2314,1148,test_oneHundredPriority_3.csv,64,3,57.296875,3.046875,204,0,,
GPC,0.134927988,34125,1620,45,5,40,656,2365,1058,test_oneHundredPriority_3.csv,64,3,57.296875,3.046875,204,0,,
VNS,303.9653089,53895,1887,47,8,39,456,2354,1171,test_oneHundredPriority_3.csv,64,3,57.296875,3.046875,204,0,53889,
TRI,300.0037241,53677,1669,46,8,38,580,2287,1082,test_oneHundredPriority_3.csv,64,3,57.296875,3.046875,204,0,,
IP,305.3972459,54050,2042,51,8,43,307,2457,1278,test_oneHundredPriority_3.csv,64,3,57.296875,3.046875,204,0,,FALSE
GBOOBD,0.05219698,5373,165,35,8,27,510,1657,1579,test_oneHundredTwentyLocation_3.csv,64,3,61.53125,2.875,205,0,,
GBOFRT,0.008571863,5401,193,33,8,25,618,1591,1720,test_oneHundredTwentyLocation_3.csv,64,3,61.53125,2.875,205,0,,
GBOPOA,0.008653879,5385,177,34,8,26,488,1757,1663,test_oneHundredTwentyLocation_3.csv,64,3,61.53125,2.875,205,0,,
GBOOBP,0.008729935,5401,193,33,8,25,618,1591,1720,test_oneHundredTwentyLocation_3.csv,64,3,61.53125,2.875,205,0,,
GPC,0.093302011,2142,189,35,3,32,277,2307,1381,test_oneHundredTwentyLocation_3.csv,64,3,61.53125,2.875,205,0,,
VNS,303.6363759,5416,208,36,8,28,303,1764,1791,test_oneHundredTwentyLocation_3.csv,64,3,61.53125,2.875,205,0,5401,
TRI,300.006109,5402,194,38,8,30,396,1854,1661,test_oneHundredTwentyLocation_3.csv,64,3,61.53125,2.875,205,0,,
IP,305.379544,5446,238,40,8,32,277,1968,1718,test_oneHundredTwentyLocation_3.csv,64,3,61.53125,2.875,205,0,,FALSE
GBOOBD,0.052953959,564,36,44,8,36,458,2356,1231,test_onePriority_3.csv,64,3,63.875,3.234375,217,0,,
GBOFRT,0.00920105,564,36,44,8,36,458,2356,1231,test_onePriority_3.csv,64,3,63.875,3.234375,217,0,,
GBOPOA,0.008801937,561,33,41,8,33,392,2420,1182,test_onePriority_3.csv,64,3,63.875,3.234375,217,0,,
GBOOBP,0.009063005,564,36,44,8,36,458,2356,1231,test_onePriority_3.csv,64,3,63.875,3.234375,217,0,,
GPC,0.119147062,432,36,42,6,36,440,2355,1148,test_onePriority_3.csv,64,3,63.875,3.234375,217,0,,
VNS,303.8329,566,38,46,8,38,165,2481,1269,test_onePriority_3.csv,64,3,63.875,3.234375,217,0,564,
TRI,300.0029891,566,38,46,8,38,504,2500,1109,test_onePriority_3.csv,64,3,63.875,3.234375,217,0,,
IP,305.4444971,566,38,46,8,38,83,2657,1198,test_onePriority_3.csv,64,3,63.875,3.234375,217,0,,FALSE
GBOOBD,0.078449965,19572,207,55,15,40,256,2470,1250,test_oneTwentyEightTask_3.csv,128,3,61.6328125,2.765625,209,0,,
GBOFRT,0.024116039,19609,244,48,15,33,326,2609,1069,test_oneTwentyEightTask_3.csv,128,3,61.6328125,2.765625,209,0,,
GBOPOA,0.02293992,19559,194,44,15,29,370,2497,1203,test_oneTwentyEightTask_3.csv,128,3,61.6328125,2.765625,209,0,,
GBOOBP,0.025821924,19609,244,48,15,33,326,2609,1069,test_oneTwentyEightTask_3.csv,128,3,61.6328125,2.765625,209,0,,
GPC,0.417421103,4118,245,47,3,44,265,2584,1205,test_oneTwentyEightTask_3.csv,128,3,61.6328125,2.765625,209,0,,
VNS,304.4220979,19609,244,48,15,33,237,2609,1069,test_oneTwentyEightTask_3.csv,128,3,61.6328125,2.765625,209,0,19609,
TRI,300.0174391,15695,203,52,12,40,293,2581,1210,test_oneTwentyEightTask_3.csv,128,3,61.6328125,2.765625,209,0,,
IP,332.692997,14414,213,50,11,39,131,2617,1225,test_oneTwentyEightTask_3.csv,128,3,61.6328125,2.765625,209,0,,FALSE
GBOOBD,0.057724953,5434,226,46,8,38,446,2057,1440,test_oneWindow_3.csv,64,3,53.625,2.03125,212,0,,
GBOFRT,0.007231951,5431,223,43,8,35,619,1954,1311,test_oneWindow_3.csv,64,3,53.625,2.03125,212,0,,
GBOPOA,0.00712204,5429,221,41,8,33,724,1918,1316,test_oneWindow_3.csv,64,3,53.625,2.03125,212,0,,
GBOOBP,0.007164001,5431,223,43,8,35,619,1954,1311,test_oneWindow_3.csv,64,3,53.625,2.03125,212,0,,
GPC,0.127444983,4115,209,42,6,36,598,2104,1250,test_oneWindow_3.csv,64,3,53.625,2.03125,212,0,,
VNS,303.754982,5434,226,46,8,38,317,2057,1440,test_oneWindow_3.csv,64,3,53.625,2.03125,212,0,5434,
TRI,300.005038,5441,233,46,8,38,585,2237,1144,test_oneWindow_3.csv,64,3,53.625,2.03125,212,0,,
IP,305.3626709,5483,275,54,8,46,184,2531,1338,test_oneWindow_3.csv,64,3,53.625,2.03125,212,0,,FALSE
GBOOBD,0.059685946,5550,342,63,8,55,2516,3751,1710,test_sevenDay_3.csv,64,7,60.0625,6.84375,210,0,,
GBOFRT,0.011061907,5538,330,60,8,52,1826,3533,1621,test_sevenDay_3.csv,64,7,60.0625,6.84375,210,0,,
GBOPOA,0.01089406,5547,339,62,8,54,1383,3697,1686,test_sevenDay_3.csv,64,7,60.0625,6.84375,210,0,,
GBOOBP,0.011847973,5538,330,60,8,52,1826,3533,1621,test_sevenDay_3.csv,64,7,60.0625,6.84375,210,0,,
GPC,0.162999868,5534,326,61,8,53,2052,3516,1732,test_sevenDay_3.csv,64,7,60.0625,6.84375,210,0,,
VNS,304.251847,5550,342,63,8,55,2080,3751,1710,test_sevenDay_3.csv,64,7,60.0625,6.84375,210,0,5550,
TRI,300.006031,5551,343,64,8,56,1682,3844,1714,test_sevenDay_3.csv,64,7,60.0625,6.84375,210,0,,
IP,312.3678269,5536,328,62,8,54,2998,3664,1748,test_sevenDay_3.csv,64,7,60.0625,6.84375,210,0,,FALSE
GBOOBD,0.024828911,4735,178,42,7,35,479,2360,1218,test_sixteenDependencies_3.csv,64,3,60.234375,2.921875,216,16,,
GBOFRT,0.007421017,5401,193,41,8,33,517,2309,1129,test_sixteenDependencies_3.csv,64,3,60.234375,2.921875,216,16,,
GBOPOA,0.0070889,4760,203,42,7,35,470,2355,1156,test_sixteenDependencies_3.csv,64,3,60.234375,2.921875,216,16,,
GBOOBP,0.007432938,4764,207,44,7,37,359,2408,1234,test_sixteenDependencies_3.csv,64,3,60.234375,2.921875,216,16,,
GPC,0.083078146,2780,176,38,4,34,851,2126,952,test_sixteenDependencies_3.csv,64,3,60.234375,2.921875,216,16,,
VNS,303.755712,4776,219,47,7,40,68,2563,1266,test_sixteenDependencies_3.csv,64,3,60.234375,2.921875,216,16,4764,
TRI,300.0058751,5397,189,42,8,34,610,2325,1116,test_sixteenDependencies_3.csv,64,3,60.234375,2.921875,216,16,,
IP,305.4663579,5421,213,48,8,40,381,2488,1144,test_sixteenDependencies_3.csv,64,3,60.234375,2.921875,216,16,,FALSE
GBOOBD,0.025535822,10606,190,47,16,31,370,2228,1253,test_sixteenRequired_3.csv,64,3,58.484375,2.84375,213,0,,
GBOFRT,0.008595943,10611,195,45,16,29,619,2145,1148,test_sixteenRequired_3.csv,64,3,58.484375,2.84375,213,0,,
GBOPOA,0.008728027,10623,207,47,16,31,581,2131,1144,test_sixteenRequired_3.csv,64,3,58.484375,2.84375,213,0,,
GBOOBP,0.00899291,10611,195,45,16,29,619,2145,1148,test_sixteenRequired_3.csv,64,3,58.484375,2.84375,213,0,,
GPC,0.124437094,7983,171,43,12,31,410,2393,1258,test_sixteenRequired_3.csv,64,3,58.484375,2.84375,213,0,,
VNS,303.7277629,10627,211,48,16,32,433,2200,1145,test_sixteenRequired_3.csv,64,3,58.484375,2.84375,213,0,10623,
TRI,300.0039089,10612,196,48,16,32,470,2285,1258,test_sixteenRequired_3.csv,64,3,58.484375,2.84375,213,0,,
IP,305.456306,10654,238,50,16,34,301,2640,1173,test_sixteenRequired_3.csv,64,3,58.484375,2.84375,213,0,,FALSE
GBOOBD,0.01270318,438,96,16,2,14,1027,722,429,test_sixteenTask_3.csv,16,3,45.125,2.75,211,0,,
GBOFRT,0.001049995,438,96,16,2,14,950,722,447,test_sixteenTask_3.csv,16,3,45.125,2.75,211,0,,
GBOPOA,0.001022816,438,96,16,2,14,932,722,465,test_sixteenTask_3.csv,16,3,45.125,2.75,211,0,,
GBOOBP,0.001041889,438,96,16,2,14,950,722,447,test_sixteenTask_3.csv,16,3,45.125,2.75,211,0,,
GPC,0.004034996,438,96,16,2,14,1054,722,402,test_sixteenTask_3.csv,16,3,45.125,2.75,211,0,,
VNS,303.6067359,438,96,16,2,14,704,722,447,test_sixteenTask_3.csv,16,3,45.125,2.75,211,0,438,
TRI,300.000772,438,96,16,2,14,1419,722,425,test_sixteenTask_3.csv,16,3,45.125,2.75,211,0,,
IP,0.321430922,438,96,16,2,14,2098,722,420,test_sixteenTask_3.csv,16,3,45.125,2.75,211,0,,TRUE
GBOOBD,0.040988207,5502,294,60,8,52,668,1650,1792,test_sixtyDuration_3.csv,64,3,28.0625,3.109375,205,0,,
GBOFRT,0.008012056,5488,280,55,8,47,1014,1456,1578,test_sixtyDuration_3.csv,64,3,28.0625,3.109375,205,0,,
GBOPOA,0.007946968,5504,296,60,8,52,503,1667,1748,test_sixtyDuration_3.csv,64,3,28.0625,3.109375,205,0,,
GBOOBP,0.008121014,5488,280,55,8,47,1014,1456,1578,test_sixtyDuration_3.csv,64,3,28.0625,3.109375,205,0,,
GPC,0.147754192,4830,273,57,7,50,781,1561,1471,test_sixtyDuration_3.csv,64,3,28.0625,3.109375,205,0,,
VNS,304.8711729,5505,297,61,8,53,310,1695,1791,test_sixtyDuration_3.csv,64,3,28.0625,3.109375,205,0,5504,
TRI,300.0075312,5507,299,62,8,54,702,1713,1629,test_sixtyDuration_3.csv,64,3,28.0625,3.109375,205,0,,
IP,305.478261,5509,301,61,8,53,376,1656,1767,test_sixtyDuration_3.csv,64,3,28.0625,3.109375,205,0,,FALSE
GBOOBD,0.029611826,5364,156,45,8,37,356,2343,1179,test_sixtyFourConsistent_3.csv,64,3,62.953125,4.640625,227,0,,
GBOFRT,0.010674,5406,198,43,8,35,447,2310,1082,test_sixtyFourConsistent_3.csv,64,3,62.953125,4.640625,227,0,,
GBOPOA,0.01001215,5407,199,43,8,35,366,2257,1169,test_sixtyFourConsistent_3.csv,64,3,62.953125,4.640625,227,0,,
GBOOBP,0.01234293,5406,198,43,8,35,447,2310,1082,test_sixtyFourConsistent_3.csv,64,3,62.953125,4.640625,227,0,,
GPC,0.138964891,4081,175,44,6,38,244,2424,1080,test_sixtyFourConsistent_3.csv,64,3,62.953125,4.640625,227,0,,
VNS,303.8418422,5415,207,46,8,38,112,2435,1254,test_sixtyFourConsistent_3.csv,64,3,62.953125,4.640625,227,0,5407,
TRI,300.0040879,5401,193,46,8,38,409,2498,928,test_sixtyFourConsistent_3.csv,64,3,62.953125,4.640625,227,0,,
IP,305.4381649,5394,186,44,8,36,458,2304,1137,test_sixtyFourConsistent_3.csv,64,3,62.953125,4.640625,227,0,,FALSE
GBOOBD,0.028388977,5429,221,52,8,44,666,2476,729,test_thirtyLocation_3.csv,64,3,55.515625,3.109375,212,0,,
GBOFRT,0.008647919,5460,252,52,8,44,582,2567,765,test_thirtyLocation_3.csv,64,3,55.515625,3.109375,212,0,,
GBOPOA,0.008593082,5461,253,53,8,45,729,2516,699,test_thirtyLocation_3.csv,64,3,55.515625,3.109375,212,0,,
GBOOBP,0.009097099,5460,252,52,8,44,582,2567,765,test_thirtyLocation_3.csv,64,3,55.515625,3.109375,212,0,,
GPC,0.138777971,4785,228,50,7,43,660,2506,663,test_thirtyLocation_3.csv,64,3,55.515625,3.109375,212,0,,
VNS,303.3812211,5472,264,56,8,48,360,2780,708,test_thirtyLocation_3.csv,64,3,55.515625,3.109375,212,0,5461,
TRI,300.008862,5468,260,55,8,47,355,2765,738,test_thirtyLocation_3.csv,64,3,55.515625,3.109375,212,0,,
IP,305.4207449,5477,269,59,8,51,332,3044,774,test_thirtyLocation_3.csv,64,3,55.515625,3.109375,212,0,,FALSE
GBOOBD,0.025884151,5434,226,48,8,40,342,2230,1307,test_thirtyTwoConsistent_3.csv,64,3,52.96875,3.765625,217,0,,
GBOFRT,0.009242058,5444,236,45,8,37,423,2170,1341,test_thirtyTwoConsistent_3.csv,64,3,52.96875,3.765625,217,0,,
GBOPOA,0.009541035,5433,225,45,8,37,671,2171,1263,test_thirtyTwoConsistent_3.csv,64,3,52.96875,3.765625,217,0,,
GBOOBP,0.010489941,5444,236,45,8,37,423,2170,1341,test_thirtyTwoConsistent_3.csv,64,3,52.96875,3.765625,217,0,,
GPC,0.130880833,3453,198,43,5,38,435,2091,1332,test_thirtyTwoConsistent_3.csv,64,3,52.96875,3.765625,217,0,,
VNS,303.578908,5449,241,47,8,39,231,2275,1309,test_thirtyTwoConsistent_3.csv,64,3,52.96875,3.765625,217,0,5444,
TRI,300.0065191,5440,232,47,8,39,580,2186,1323,test_thirtyTwoConsistent_3.csv,64,3,52.96875,3.765625,217,0,,
IP,305.439538,5456,248,51,8,43,255,2394,1391,test_thirtyTwoConsistent_3.csv,64,3,52.96875,3.765625,217,0,,FALSE
GBOOBD,0.02230978,2109,156,33,3,30,766,2053,978,test_thirtyTwoDependencies_3.csv,64,3,61.546875,3.234375,199,32,,
GBOFRT,0.006856918,5374,166,35,8,27,844,1963,999,test_thirtyTwoDependencies_3.csv,64,3,61.546875,3.234375,199,32,,
GBOPOA,0.005779982,2131,178,34,3,31,500,2093,1012,test_thirtyTwoDependencies_3.csv,64,3,61.546875,3.234375,199,32,,
GBOOBP,0.005800009,2128,175,33,3,30,784,2016,1070,test_thirtyTwoDependencies_3.csv,64,3,61.546875,3.234375,199,32,,
GPC,0.076688051,3443,188,38,5,33,476,2134,1225,test_thirtyTwoDependencies_3.csv,64,3,61.546875,3.234375,199,32,,
VNS,303.484395,4128,222,44,6,38,35,2471,1346,test_thirtyTwoDependencies_3.csv,64,3,61.546875,3.234375,199,32,3443,
TRI,300.005496,5395,187,39,8,31,517,2236,1055,test_thirtyTwoDependencies_3.csv,64,3,61.546875,3.234375,199,32,,
IP,305.437937,4762,205,43,7,36,255,2568,1215,test_thirtyTwoDependencies_3.csv,64,3,61.546875,3.234375,199,32,,FALSE
GBOOBD,0.026893854,20917,85,45,32,13,577,2275,1321,test_thirtyTwoRequired_3.csv,64,3,57.875,2.953125,211,0,,
GBOFRT,0.009134054,20919,87,44,32,12,430,2367,1234,test_thirtyTwoRequired_3.csv,64,3,57.875,2.953125,211,0,,
GBOPOA,0.008903027,20924,92,44,32,12,410,2286,1221,test_thirtyTwoRequired_3.csv,64,3,57.875,2.953125,211,0,,
GBOOBP,0.008990049,20919,87,44,32,12,430,2367,1234,test_thirtyTwoRequired_3.csv,64,3,57.875,2.953125,211,0,,
GPC,0.127057076,13820,149,43,21,22,330,2341,1322,test_thirtyTwoRequired_3.csv,64,3,57.875,2.953125,211,0,,
VNS,303.6337171,20944,112,48,32,16,164,2437,1273,test_thirtyTwoRequired_3.csv,64,3,57.875,2.953125,211,0,20924,
TRI,300.0035849,19621,91,44,30,14,489,2258,1239,test_thirtyTwoRequired_3.csv,64,3,57.875,2.953125,211,0,,
IP,305.439018,19680,150,51,30,21,142,2565,1468,test_thirtyTwoRequired_3.csv,64,3,57.875,2.953125,211,0,,FALSE
GBOOBD,0.020415068,1471,147,32,4,28,1094,1895,884,test_thirtyTwoTask_3.csv,32,3,59.21875,3.375,227,0,,
GBOFRT,0.002969027,1469,145,30,4,26,691,1709,753,test_thirtyTwoTask_3.csv,32,3,59.21875,3.375,227,0,,
GBOPOA,0.002959967,1470,146,31,4,27,1198,1804,742,test_thirtyTwoTask_3.csv,32,3,59.21875,3.375,227,0,,
GBOOBP,0.003811121,1469,145,30,4,26,691,1709,753,test_thirtyTwoTask_3.csv,32,3,59.21875,3.375,227,0,,
GPC,0.024137974,1447,123,29,4,25,1138,1754,862,test_thirtyTwoTask_3.csv,32,3,59.21875,3.375,227,0,,
VNS,303.5561841,1471,147,32,4,28,763,1895,884,test_thirtyTwoTask_3.csv,32,3,59.21875,3.375,227,0,1471,
TRI,300.0027101,1471,147,32,4,28,841,1895,829,test_thirtyTwoTask_3.csv,32,3,59.21875,3.375,227,0,,
IP,8.58328104,1471,147,32,4,28,993,1895,1013,test_thirtyTwoTask_3.csv,32,3,59.21875,3.375,227,0,,TRUE
GBOOBD,0.025272846,5297,89,26,8,18,522,2579,648,test_threeHundredSixtyDuration_3.csv,64,3,178.46875,2.71875,265,0,,
GBOFRT,0.007717133,5305,97,24,8,16,448,2622,670,test_threeHundredSixtyDuration_3.csv,64,3,178.46875,2.71875,265,0,,
GBOPOA,0.006805897,5296,88,22,8,14,420,2746,536,test_threeHundredSixtyDuration_3.csv,64,3,178.46875,2.71875,265,0,,
GBOOBP,0.007224083,5305,97,24,8,16,448,2622,670,test_threeHundredSixtyDuration_3.csv,64,3,178.46875,2.71875,265,0,,
GPC,0.054089785,3341,86,22,5,17,450,2911,501,test_threeHundredSixtyDuration_3.csv,64,3,178.46875,2.71875,265,0,,
VNS,303.5968461,5312,104,26,8,18,209,2784,700,test_threeHundredSixtyDuration_3.csv,64,3,178.46875,2.71875,265,0,5305,
TRI,300.00581,5295,87,24,8,16,620,2398,625,test_threeHundredSixtyDuration_3.csv,64,3,178.46875,2.71875,265,0,,
IP,305.401968,5328,120,30,8,22,340,3072,735,test_threeHundredSixtyDuration_3.csv,64,3,178.46875,2.71875,265,0,,FALSE
GBOOBD,0.010422945,5397,189,45,8,37,619,2169,1232,test_threeWindow_3.csv,64,3,58.296875,3.90625,154,0,,
GBOFRT,0.009334087,5416,208,44,8,36,734,2129,1224,test_threeWindow_3.csv,64,3,58.296875,3.90625,154,0,,
GBOPOA,0.010049105,5420,212,43,8,35,774,2126,1185,test_threeWindow_3.csv,64,3,58.296875,3.90625,154,0,,
GBOOBP,0.009455919,5416,208,44,8,36,734,2129,1224,test_threeWindow_3.csv,64,3,58.296875,3.90625,154,0,,
GPC,0.135576963,4740,183,45,7,38,435,2258,1360,test_threeWindow_3.csv,64,3,58.296875,3.90625,154,0,,
VNS,300.30164,5425,217,46,8,38,224,2304,1338,test_threeWindow_3.csv,64,3,58.296875,3.90625,154,0,5420,
TRI,300.0040472,5423,215,48,8,40,499,2361,1221,test_threeWindow_3.csv,64,3,58.296875,3.90625,154,0,,
IP,307.0315211,5434,226,52,8,44,299,2529,1293,test_threeWindow_3.csv,64,3,58.296875,3.90625,154,0,,FALSE
GBOOBD,0.09095192,82451,179,63,32,31,113,2728,1273,test_twoFiftySixTask_3.csv,256,3,59.28515625,3.125,212,0,,
GBOFRT,0.069698811,82491,219,59,32,27,144,2736,1210,test_twoFiftySixTask_3.csv,256,3,59.28515625,3.125,212,0,,
GBOPOA,0.06389308,77333,203,60,30,30,235,2627,1303,test_twoFiftySixTask_3.csv,256,3,59.28515625,3.125,212,0,,
GBOOBP,0.067097902,82491,219,59,32,27,144,2736,1210,test_twoFiftySixTask_3.csv,256,3,59.28515625,3.125,212,0,,
GPC,1.35652709,15700,274,55,6,49,201,2510,1480,test_twoFiftySixTask_3.csv,256,3,59.28515625,3.125,212,0,,
VNS,302.8407121,82498,226,60,32,28,93,2755,1210,test_twoFiftySixTask_3.csv,256,3,59.28515625,3.125,212,0,82491,
TRI,300.0187812,43946,239,62,17,45,240,2611,1266,test_twoFiftySixTask_3.csv,256,3,59.28515625,3.125,212,0,,
IP,481.794574,10395,111,26,4,22,1546,1393,695,test_twoFiftySixTask_3.csv,256,3,59.28515625,3.125,212,0,,FALSE
GBOOBD,0.022025108,4697,140,27,7,20,393,2421,728,test_twoHundredFortyDuration_3.csv,64,3,140.15625,3.15625,252,0,,
GBOFRT,0.00794816,4697,140,27,7,20,676,2422,673,test_twoHundredFortyDuration_3.csv,64,3,140.15625,3.15625,252,0,,
GBOPOA,0.007457018,4694,137,27,7,20,379,2503,654,test_twoHundredFortyDuration_3.csv,64,3,140.15625,3.15625,252,0,,
GBOOBP,0.007723808,4697,140,27,7,20,676,2422,673,test_twoHundredFortyDuration_3.csv,64,3,140.15625,3.15625,252,0,,
GPC,0.069811106,1443,141,25,2,23,419,2898,682,test_twoHundredFortyDuration_3.csv,64,3,140.15625,3.15625,252,0,,
VNS,301.220952,4708,151,30,7,23,255,2827,775,test_twoHundredFortyDuration_3.csv,64,3,140.15625,3.15625,252,0,4697,
TRI,300.006407,5336,128,29,8,21,302,2923,639,test_twoHundredFortyDuration_3.csv,64,3,140.15625,3.15625,252,0,,
IP,305.418824,5369,161,30,8,22,222,3178,778,test_twoHundredFortyDuration_3.csv,64,3,140.15625,3.15625,252,0,,FALSE
GBOOBD,0.010029078,5287,79,26,8,18,374,1502,1864,test_twoHundredFortyLocation_3.csv,64,3,62.28125,2.90625,208,0,,
GBOFRT,0.007662058,5332,124,23,8,15,342,1349,2016,test_twoHundredFortyLocation_3.csv,64,3,62.28125,2.90625,208,0,,
GBOPOA,0.007098913,5327,119,27,8,19,464,1454,1866,test_twoHundredFortyLocation_3.csv,64,3,62.28125,2.90625,208,0,,
GBOOBP,0.007458925,5332,124,23,8,15,342,1349,2016,test_twoHundredFortyLocation_3.csv,64,3,62.28125,2.90625,208,0,,
GPC,0.060653925,1414,112,24,2,22,837,1553,1634,test_twoHundredFortyLocation_3.csv,64,3,62.28125,2.90625,208,0,,
VNS,301.985832,5357,149,27,8,19,1,1538,2191,test_twoHundredFortyLocation_3.csv,64,3,62.28125,2.90625,208,0,5332,
TRI,300.0067182,5318,110,26,8,18,427,1555,1785,test_twoHundredFortyLocation_3.csv,64,3,62.28125,2.90625,208,0,,
IP,305.3672211,5378,170,33,8,25,116,1751,2168,test_twoHundredFortyLocation_3.csv,64,3,62.28125,2.90625,208,0,,FALSE
GBOOBD,0.012696028,228,228,43,0,43,425,2378,1349,test_zeroRequired_3.csv,64,3,62.078125,3.046875,209,0,,
GBOFRT,0.008908987,246,246,39,0,39,546,2229,1057,test_zeroRequired_3.csv,64,3,62.078125,3.046875,209,0,,
GBOPOA,0.009059906,240,240,39,0,39,593,2188,1124,test_zeroRequired_3.csv,64,3,62.078125,3.046875,209,0,,
GBOOBP,0.008947134,246,246,39,0,39,546,2229,1057,test_zeroRequired_3.csv,64,3,62.078125,3.046875,209,0,,
GPC,0.119881153,207,207,41,0,41,704,2148,1219,test_zeroRequired_3.csv,64,3,62.078125,3.046875,209,0,,
VNS,302.1510789,255,255,43,0,43,181,2459,1107,test_zeroRequired_3.csv,64,3,62.078125,3.046875,209,0,246,
TRI,300.0039608,243,243,46,0,46,413,2528,1134,test_zeroRequired_3.csv,64,3,62.078125,3.046875,209,0,,
IP,305.4042718,270,270,47,0,47,97,2675,1345,test_zeroRequired_3.csv,64,3,62.078125,3.046875,209,0,,FALSE
GBOOBD,0.023066998,5369,161,44,8,36,372,2368,1126,test_baseline_4.csv,64,3,62.625,2.875,213,0,,
GBOFRT,0.008110046,5400,192,42,8,34,445,2272,967,test_baseline_4.csv,64,3,62.625,2.875,213,0,,
GBOPOA,0.008324862,5412,204,44,8,36,383,2403,1100,test_baseline_4.csv,64,3,62.625,2.875,213,0,,
GBOOBP,0.008131981,5400,192,42,8,34,445,2272,967,test_baseline_4.csv,64,3,62.625,2.875,213,0,,
GPC,0.116486073,2765,161,39,4,35,576,2165,1077,test_baseline_4.csv,64,3,62.625,2.875,213,0,,
VNS,301.6208289,5413,205,45,8,37,222,2414,1103,test_baseline_4.csv,64,3,62.625,2.875,213,0,5412,
TRI,300.0053618,5398,190,44,8,36,467,2375,1138,test_baseline_4.csv,64,3,62.625,2.875,213,0,,
IP,305.3758831,5439,231,48,8,40,113,2722,1225,test_baseline_4.csv,64,3,62.625,2.875,213,0,,FALSE
GBOOBD,0.021112919,5480,272,55,8,47,1184,3649,1750,test_fiveDay_4.csv,64,5,67.015625,3.953125,199,0,,
GBOFRT,0.00843811,5496,288,52,8,44,1340,3468,1580,test_fiveDay_4.csv,64,5,67.015625,3.953125,199,0,,
GBOPOA,0.008369923,5493,285,53,8,45,1055,3517,1610,test_fiveDay_4.csv,64,5,67.015625,3.953125,199,0,,
GBOOBP,0.008275032,5496,288,52,8,44,1340,3468,1580,test_fiveDay_4.csv,64,5,67.015625,3.953125,199,0,,
GPC,0.141170979,4814,257,51,7,44,1556,3214,1524,test_fiveDay_4.csv,64,5,67.015625,3.953125,199,0,,
VNS,301.6559761,5511,303,57,8,49,721,3743,1670,test_fiveDay_4.csv,64,5,67.015625,3.953125,199,0,5496,
TRI,300.0052121,5514,306,59,8,51,855,3933,1698,test_fiveDay_4.csv,64,5,67.015625,3.953125,199,0,,
IP,308.9373701,5439,231,45,8,37,2318,2807,1298,test_fiveDay_4.csv,64,5,67.015625,3.953125,199,0,,FALSE
GBOOBD,0.022308111,5268,60,20,8,12,78,795,563,test_oneDay_4.csv,64,1,55.90625,1.484375,218,0,,
GBOFRT,0.007766962,5286,78,18,8,10,103,771,553,test_oneDay_4.csv,64,1,55.90625,1.484375,218,0,,
GBOPOA,0.007653952,3999,93,19,6,13,206,705,493,test_oneDay_4.csv,64,1,55.90625,1.484375,218,0,,
GBOOBP,0.007861853,5286,78,18,8,10,103,771,553,test_oneDay_4.csv,64,1,55.90625,1.484375,218,0,,
GPC,0.087182999,1407,105,21,2,19,114,774,525,test_oneDay_4.csv,64,1,55.90625,1.484375,218,0,,
VNS,302.3951199,5295,87,22,8,14,11,810,583,test_oneDay_4.csv,64,1,55.90625,1.484375,218,0,5286,
TRI,300.0042179,3986,80,20,6,14,150,690,511,test_oneDay_4.csv,64,1,55.90625,1.484375,218,0,,
IP,301.900089,4638,81,22,7,15,3,824,587,test_oneDay_4.csv,64,1,55.90625,1.484375,218,0,,FALSE
GBOOBD,0.02101779,53841,1833,44,8,36,386,2418,1175,test_oneHundredPriority_4.csv,64,3,67.859375,2.84375,206,0,,
GBOFRT,0.008230925,53851,1843,36,8,28,733,2215,999,test_oneHundredPriority_4.csv,64,3,67.859375,2.84375,206,0,,
GBOPOA,0.008362055,54070,2062,40,8,32,458,2392,1087,test_oneHundredPriority_4.csv,64,3,67.859375,2.84375,206,0,,
GBOOBP,0.008150101,53851,1843,36,8,28,733,2215,999,test_oneHundredPriority_4.csv,64,3,67.859375,2.84375,206,0,,
GPC,0.111822128,34206,1701,38,5,33,636,2333,897,test_oneHundredPriority_4.csv,64,3,67.859375,2.84375,206,0,,
VNS,300.7102981,54195,2187,44,8,36,70,2631,1114,test_oneHundredPriority_4.csv,64,3,67.859375,2.84375,206,0,54070,
TRI,300.0071371,53872,1864,41,8,33,521,2443,1035,test_oneHundredPriority_4.csv,64,3,67.859375,2.84375,206,0,,
IP,307.536839,54123,2115,42,8,34,146,2673,1133,test_oneHundredPriority_4.csv,64,3,67.859375,2.84375,206,0,,FALSE
GBOOBD,0.018414974,5373,165,38,8,30,347,1942,1651,test_oneHundredTwentyLocation_4.csv,64,3,60.90625,3.1875,205,0,,
GBOFRT,0.008535147,5402,194,35,8,27,600,1875,1372,test_oneHundredTwentyLocation_4.csv,64,3,60.90625,3.1875,205,0,,
GBOPOA,0.008272171,5395,187,36,8,28,527,1938,1424,test_oneHundredTwentyLocation_4.csv,64,3,60.90625,3.1875,205,0,,
